frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,trigger_route
20,2026-08-08T23:07:22.879294,shadow,analysis_full,silero,webrtc,False,0.001239385106600821,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.006881656335799591,0.7568036600619599,0.19102147610550915,0.052174863687217,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00025495232962380375,0.08350730688935282,3.7760941206753533,0.9145902642293526,74.49145592997463,1493.464060656341,0.005208062702221706,0.0013145441513152673,0.0003590494812626169,0.0,0.0,0.014546180561943445,0.012818365630729177,0.002045116295741789,0.020301036795228756,0.05785725470871701,15.16015410798373,0.0005668776907339784,1.6146034215118856,-0.0009659178934855108,1333.3333333333335,0.010816091739132453,True,0.00165261747315526,0.014546180561943445,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
21,2026-08-08T23:07:22.885812,shadow,analysis_full,silero,webrtc,False,0.0011791728902608156,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003230172600331738,0.7517494723833752,0.19608225069588683,0.05216827661115708,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001762679600689087,0.13778705636743216,3.8286939109425644,0.9128319432128889,71.2026248876339,1485.1421805195687,0.002428280548006619,0.0006333795136092325,0.00016851253771588666,0.0,0.0,0.015149393930106551,0.013354214991565458,0.002094293074404782,0.01963309886515031,0.058492105251700274,15.812859861841366,0.00043928319334995915,1.4792287770099497,-0.0008873606901467283,1366.6666666666667,0.014674698186896836,True,0.001637248496990651,0.015149393930106551,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
22,2026-08-08T23:07:22.891095,shadow,analysis_full,silero,webrtc,False,0.0012849419144913554,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.006108177251893679,0.7312160506453902,0.21700415093323497,0.05177979825765983,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0002414242012016934,0.13987473903966596,3.8426607804421957,0.9124838760416661,74.00008694395537,1505.422627523431,0.0044663972467717085,0.0013254998182968883,0.0003162801858250817,0.0,0.0,0.015328294576451672,0.01366695768884577,0.0021675661408591326,0.019784579980289988,0.058264923852406836,15.342637356116631,0.0006365022218420029,1.3828547942524474,-0.0008198060976444951,1433.3333333333335,0.016811927064641984,True,0.0015346320578828454,0.015328294576451672,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
23,2026-08-08T23:07:22.897704,shadow,analysis_full,silero,webrtc,False,0.0012053457321599126,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0036846450286870374,0.767711706205435,0.18256372958984793,0.04972456393332048,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00018766853459398897,0.12108559498956159,3.7206394201861994,0.9160485437079083,71.7792646099533,1496.8893131760747,0.0028287451217346997,0.0006726825386517977,0.00018321736730054008,0.0,0.0,0.012502168344738529,0.011114127509119432,0.0019718319854931353,0.018156839169234988,0.047353314008540766,8.786239081694669,0.0007075981892259422,1.4020465375420605,-0.0008341468423798621,1366.6666666666667,0.015643169119449442,True,0.0014208064530976117,0.012502168344738529,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
24,2026-08-08T23:07:22.902783,shadow,analysis_full,silero,webrtc,False,0.0011536706006154418,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002209865344292056,0.6669207838528627,0.2726615833159539,0.06041763237866732,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00014989918262604034,0.13569937369519833,3.917113026750373,0.9036041522258025,69.69535415781147,1527.5089132815544,0.0014738051276245341,0.0006025453836897276,0.00013351483197779451,0.0,0.0,0.026178297152887418,0.023613080072897242,0.0028532304859782533,0.018509870687530575,0.05101329515519876,12.516768960056117,0.0016774676290838761,1.376222046399507,-0.0008261421109603111,1500.0,0.01923677578742904,True,0.0013395851128734648,0.026178297152887418,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
25,2026-08-08T23:07:22.909452,shadow,analysis_full,silero,webrtc,False,0.0010119949001818895,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0027226833839522012,0.7288794880687933,0.2195592634556068,0.051561248108315,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00016188064447561062,0.11899791231732777,3.853469689404872,0.909598780957955,70.42080860946766,1505.1084675029326,0.0019845080710684903,0.0005977903584033644,0.00014038495348034613,0.0,0.0,0.026200697186121683,0.023778449428008424,0.002795800586769649,0.016030358096411245,0.051377191850756745,11.923225746696751,0.0015437507466856128,1.4565424192564933,-0.0008713795009784013,1500.0,0.015553865906113712,True,0.0012621635105460882,0.026200697186121683,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
26,2026-08-08T23:07:22.915197,shadow,analysis_full,silero,webrtc,False,0.0009143305360339582,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0030932541301180636,0.7446146607677732,0.19967188880490455,0.05571345010403809,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00017299948249448633,0.13778705636743216,3.7502334508612174,0.9094539164268046,71.01838443925743,1518.6441115778546,0.0023032823747663753,0.0006176358947142458,0.00017233585963744247,0.0,0.0,0.026264514494633625,0.023929663244967234,0.002898580616673735,0.01683273047624321,0.05620194712049427,12.073069244768309,0.001062565621736215,1.6596118554400456,-0.000998510459160043,1433.3333333333335,0.009766719360445283,True,0.0012223654193803668,0.026264514494633625,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
27,2026-08-08T23:07:22.920252,shadow,analysis_full,silero,webrtc,False,0.0010282255243510008,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0032458607303640623,0.7401219309523813,0.21040363855692842,0.04947443018260551,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00017811324880520493,0.11899791231732777,3.8241696435061883,0.9132169884399307,71.29779279087975,1489.191770960183,0.0024023327113595564,0.0006829409079176479,0.00016058711008685772,0.0,0.0,0.02627040224689953,0.023929894109343142,0.0030702969951713678,0.016852138681094416,0.053837832077496144,12.737487201130687,0.0006426852925352492,1.5011534905565866,-0.0009034254416994482,1400.0,0.013744027863923602,True,0.001192259311210364,0.02627040224689953,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
28,2026-08-08T23:07:22.926228,shadow,analysis_full,silero,webrtc,False,0.0010559613583609462,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0018713325309716276,0.6934818782063856,0.2444994172170205,0.062018704042215315,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00013803631890733,0.12734864300626306,3.8110407361112126,0.9054904228961034,68.95179404064427,1534.9014475687316,0.0012977351983269137,0.0004575397132418149,0.0001160576184028991,0.0,0.0,0.02939679920174191,0.02604499950093424,0.00412327673139067,0.015900688120525773,0.05300240534712618,16.237624077058598,0.0016040034793283232,1.3936213338662424,-0.0008363826550539471,1500.0,0.01731445830207003,True,0.0011664217454381287,0.02939679920174191,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
29,2026-08-08T23:07:22.932826,shadow,analysis_full,silero,webrtc,False,0.001112919533625245,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00280957181340188,0.7339888185955014,0.20657569352920555,0.059435487519366954,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00016774296968393256,0.1440501043841336,3.794822613894261,0.9096318359071358,70.74175869657269,1505.699173358089,0.0020621942960780664,0.000580389245873601,0.00016698827045021262,0.0,0.0,0.028700011922720998,0.025538152371369065,0.004385118268375468,0.016784760953855348,0.0528037101429792,15.544613046448033,0.0011743589146893964,1.8202895387562108,-0.0011062888801854948,1433.3333333333335,0.0067493946197751415,True,0.0011332950671203434,0.028700011922720998,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
30,2026-08-08T23:07:22.938450,shadow,analysis_full,silero,webrtc,False,0.0011156783439218998,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002531999753612677,0.7638944948348353,0.1887850259728007,0.04732047879741927,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00015742548832543292,0.1127348643006263,3.568860066746418,0.9185720320629305,70.21110309058304,1479.9490805208495,0.0019341806727078833,0.0004780036392488942,0.0001198154406558995,0.0,0.0,0.029394411424042092,0.02574737602950792,0.004853445352141914,0.010354569325793104,0.09020613949710864,17.10238461798072,0.002362473889858538,1.9695251319736764,-0.0011923244767112731,1333.3333333333335,0.0042283310489421395,True,0.0011142989387735724,0.029394411424042092,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
31,2026-08-08T23:07:22.945074,shadow,analysis_full,silero,webrtc,False,0.001016170484945178,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0012947391952772111,0.7618658239429685,0.1970094136226781,0.04112476166199702,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00011406036387682543,0.09394572025052192,3.3642107907652843,0.9283534975325747,67.28954005290421,1457.595796661067,0.0009864175438011285,0.00025507580965586146,5.324584082022113e-05,0.0,0.0,0.03021057325401311,0.025685071084758586,0.006204252915680049,0.014386845222563715,0.15513976013973324,21.664164948612502,0.002297524660707288,1.360643226822203,-0.0008179526220974748,1233.3333333333335,0.013757200454936192,True,0.0010844404459930956,0.03021057325401311,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
32,2026-08-08T23:07:22.950185,shadow,analysis_full,silero,webrtc,False,0.001016170484945178,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0023600161935527315,0.7888560713202886,0.1659333844632244,0.04521054379276126,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001496264596200324,0.12943632567849686,3.515355406006806,0.9208202162601351,69.76052305365903,1533.241111225731,0.0018617131026982695,0.00039160547438422076,0.0001066976154702415,0.0,0.0,0.0344676559824857,0.029368091432691788,0.006617557631775008,0.013632423981055955,0.1652233685010996,23.61186016948952,0.003154920268090631,1.1343617646732147,-0.0006793201426407162,1166.6666666666667,0.02759719629594814,True,0.0010420934413559735,0.0344676559824857,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
33,2026-08-08T23:07:22.956153,shadow,analysis_full,silero,webrtc,False,0.000969650805927813,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0008779606284185657,0.6996702389411767,0.23515132941187888,0.06517843050794099,,,,,,,,,,,,,,False,False,temporal_v1,False,9.49239274193968e-05,0.12526096033402923,3.5510297321557367,0.9030675621059852,65.41124347656218,1600.5072414374865,0.0006142829226665636,0.00020645360894391433,5.7224095808087686e-05,0.0,0.0,0.034848622224924596,0.02891002776586555,0.007591747796143919,0.013600415427893387,0.17203045348460894,36.856095362091274,0.0023649927041777094,1.176361595110275,-0.0006947832027138912,1400.0,0.022687749473003276,True,0.0010221980046480894,0.034848622224924596,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
34,2026-08-08T23:07:22.961373,shadow,analysis_full,silero,webrtc,False,0.0008754005539231002,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002572120196797161,0.7342221051718418,0.21539513331831475,0.050382761121059036,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00015760323669954717,0.11691022964509394,3.710984010956071,0.9126858241897853,70.19340687631265,1511.4991056703777,0.0018885075056474237,0.0005540221726998545,0.0001295905174498827,0.0,0.0,0.02725815640314655,0.021432657553950452,0.007301147029969893,0.013205314906779514,0.15576576145274434,36.6352084449666,0.0028406595604116205,1.5357764604200674,-0.0009174677404785497,1433.3333333333335,0.01160080172464596,True,0.001016170484945178,0.02725815640314655,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
35,2026-08-08T23:07:22.967411,shadow,analysis_full,silero,webrtc,False,0.0008339249179698527,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0016966378188304513,0.6996692184336453,0.24355602492288422,0.05677475605406948,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00013057265329549674,0.11064718162839249,3.798319454947633,0.9088456870079572,68.45680157356503,1552.6272008059848,0.0011870852566660665,0.00041322636288817734,9.632619827620741e-05,0.0,0.0,0.029642654214713748,0.023774557425163597,0.00738388820956679,0.013659572278042246,0.15020572228160464,38.26668600731775,0.0017948835416019804,1.1586591411726859,-0.0006890022311640488,1500.0,0.02943313499931683,True,0.001016170484945178,0.029642654214713748,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
36,2026-08-08T23:07:22.973782,shadow,analysis_full,silero,webrtc,False,0.0007932984735816717,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0012384000309155524,0.7236989749428934,0.21689701770038988,0.05940400654922328,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00011207731694414986,0.14613778705636743,3.7465389631200825,0.9060629757107777,67.01890055010905,1533.4812702246084,0.0008962288329428328,0.00026860527342565397,7.356592354706579e-05,0.0,0.0,0.029701577822621523,0.023536088717726042,0.007586570228607822,0.014822546972860123,0.15000964057174107,38.534647741203685,0.002196056461193888,1.3095381483191835,-0.0007853895759468034,1366.6666666666667,0.020756393068445487,True,0.001016170484945178,0.029701577822621523,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
37,2026-08-08T23:07:22.979387,shadow,analysis_full,silero,webrtc,False,0.0007524114917032421,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00081498748998585,0.7500004141344004,0.20378277434046593,0.046216810298120956,,,,,,,,,,,,,,False,False,temporal_v1,False,9.230152805897815e-05,0.14613778705636743,3.7122538382013475,0.9087602787602037,65.16359663367072,1504.4741120705671,0.0006112409550037431,0.00016608041176208922,3.7666122220017786e-05,0.0,0.0,0.03005272370376444,0.023676222544746852,0.007824332316093592,0.016332031077751937,0.14193843261502448,37.578898583240004,0.001768839665543567,1.567449915751512,-0.0009464407901674524,1433.3333333333335,0.010603561111028769,True,0.0009929106454364955,0.03005272370376444,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
38,2026-08-08T23:07:22.985491,shadow,analysis_full,silero,webrtc,False,0.0007141181849874556,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0011141899137289163,0.7325145663508718,0.2063442586962159,0.06114117405539915,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00010913849461755413,0.1315240083507307,3.7909848591811044,0.9108946693812259,66.79079190994962,1517.752737464876,0.0008161603414876524,0.00022990669179519398,6.812287944606984e-05,0.0,0.0,0.026770916029751162,0.021017615262537405,0.007730489504299716,0.01643312622476361,0.1398792541596727,37.31388200920021,0.002283470604318668,1.2932945116609034,-0.0007661749947547111,1500.0,0.01959268410092049,True,0.0009225256799254566,0.026770916029751162,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
39,2026-08-08T23:07:22.990532,shadow,analysis_full,silero,webrtc,False,0.000749774684663862,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00020394090214871687,0.601237364631331,0.288161430064009,0.11060120040127878,,,,,,,,,,,,,,False,False,temporal_v1,False,5.561546083214624e-05,0.1732776617954071,3.934490270125096,0.8626351058800824,59.383037753800274,1696.451314502569,0.0001226168905484307,5.8767902011718385e-05,2.255610858856782e-05,0.0,0.0,0.04931020602733815,0.03191379694457371,0.018947010182689187,0.021314820907056733,0.15880237733469474,64.29325822635565,0.0026224783592568427,1.2559073027224639,-0.0007575862724106374,1933.3333333333335,0.026869258519750267,True,0.0008546627359464765,0.04931020602733815,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
40,2026-08-08T23:07:22.997949,shadow,analysis_full,silero,webrtc,False,0.0008084364235401154,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0011147332223117802,0.6853619211330222,0.2525441935424071,0.06209388442749515,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00010601763304917001,0.13987473903966596,3.887842189346547,0.8967127739362623,66.44679254564277,1572.990670914985,0.000763995702794406,0.00028151940264365733,6.921811587371694e-05,0.0,0.0,0.04883138283304792,0.032187344194004236,0.01860339104962646,0.020844442523683657,0.16723568752670034,61.79317331442699,0.004010204665171996,1.3044223315217165,-0.0007792612267254151,1566.6666666666667,0.0224025366815882,True,0.000821180670754984,0.04883138283304792,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
41,2026-08-08T23:07:23.003680,shadow,analysis_full,silero,webrtc,False,0.0009359635296277702,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0006317377241077995,0.6926900040747274,0.2475749813705411,0.05973501297179612,,,,,,,,,,,,,,False,False,temporal_v1,False,8.494474222283853e-05,0.12317327766179541,3.8725811278834303,0.8991732945148861,64.29050581625891,1570.85551327526,0.00043759840668639065,0.0001564024552770565,3.773686114435236e-05,0.0,0.0,0.04694968352034787,0.031758186581697434,0.017541349691237235,0.017115178554538268,0.13024688414855862,54.07086455341368,0.002667802594772108,1.1655710504019132,-0.000698950152203294,1600.0,0.028339094873256903,True,0.000821180670754984,0.04694968352034787,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
42,2026-08-08T23:07:23.009603,shadow,analysis_full,silero,webrtc,False,0.0008359333733096719,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0016056929096542566,0.6699008040370136,0.2795346663808204,0.05056452895938188,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001288871928638598,0.1315240083507307,3.7878270578183217,0.9081007365812601,68.33330231623475,1532.743934248456,0.0010756549712139182,0.0004488468318102514,8.11911056300868e-05,0.0,0.0,0.040256432848524565,0.02775737830081626,0.017107014500025632,0.01706800286928576,0.10367287139337722,54.095106702771666,0.0035440441644094814,1.1358868682567664,-0.0006624585376078873,1433.3333333333335,0.02409521885994278,True,0.000821180670754984,0.040256432848524565,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
43,2026-08-08T23:07:23.015013,shadow,analysis_full,silero,webrtc,False,0.0008493702043779194,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0020215394586448857,0.5746148253969253,0.3982719791662058,0.027113194942196415,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00013953360226228175,0.13569937369519833,3.5668781576077544,0.9080876858275535,69.0629241779656,1422.0632861713711,0.001161606543062226,0.0008051225211570789,5.481039342558099e-05,0.0,0.0,0.05485186367340202,0.05516444460179008,0.020011298759414244,0.01679125132993561,0.1002355825047008,65.74810449597906,0.0029847436974906176,1.2876575488348008,-0.0007720754490932838,1800.0000000000002,0.014397205903718215,True,0.000821180670754984,0.05485186367340202,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
44,2026-08-08T23:07:23.020583,shadow,analysis_full,silero,webrtc,False,0.0007784127374179661,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0013927371828558195,0.35975290117487424,0.6097354070996377,0.03051169100747746,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00011567888810683,0.13778705636743216,3.008099472630166,0.8857357054617334,67.21831837952438,1601.7109471176816,0.0005010412421065024,0.0008492011731713956,4.24947665779214e-05,0.0,0.0,0.10975846156188766,0.11789263579459153,0.02163012970662649,0.015607435233040224,0.2536448854463637,67.18684191764488,0.005827038775599771,0.9909861032884207,-0.0005872232282745218,1800.0000000000002,0.01722451355704875,True,0.0008008674485608935,0.10975846156188766,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
45,2026-08-08T23:07:23.026947,shadow,analysis_full,silero,webrtc,False,0.000693366804625839,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002383270606843502,0.4563696110513881,0.5096334352819892,0.0339969532470312,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00015237632385769638,0.1336116910229645,3.5510300064324785,0.9005319644039109,69.82948231976965,1471.0555156872338,0.0010876522798753748,0.001214594386572245,8.102393939588221e-05,0.0,0.0,0.12209079606010849,0.1324837635966346,0.022647759697755177,0.012936896354763815,0.2559298383715183,71.26337603656529,0.004333597031975738,1.3563710435547016,-0.0008072356609631424,1400.0,0.013385278088226064,True,0.0007858556054998189,0.12209079606010849,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
46,2026-08-08T23:07:23.032560,shadow,analysis_full,silero,webrtc,False,0.0006690516602247953,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0012076431197070134,0.30086600108431494,0.6704955091258112,0.02863848896181462,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00011038755519693293,0.1336116910229645,2.9454865239187185,0.8940076460526384,66.8172044515139,1551.537895255043,0.00036333875616323576,0.0008097192883902369,3.458507415354068e-05,0.0,0.0,0.1503921222265013,0.16310395431056143,0.023784539577500225,0.012876111853953466,0.33694085584271277,71.24434022278363,0.004189243304714446,1.0467499015359572,-0.00062844541634863,1400.0,0.0167297063524415,True,0.0007654121145606041,0.1503921222265013,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
47,2026-08-08T23:07:23.038125,shadow,analysis_full,silero,webrtc,False,0.0006409485940821469,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002032956129434162,0.5655165758145798,0.40589597494431,0.0285874487492156,,,,,,,,,,,,,,False,False,temporal_v1,False,0.000138489918318706,0.12943632567849686,3.3868787344851636,0.9132764289928856,69.01920485015394,1418.125172272254,0.001149670389098869,0.0008251687101756901,5.8117029159602826e-05,0.0,0.0,0.13962238699065158,0.1539401086688851,0.024713495272272012,0.012876111853953466,0.3407732892380831,80.20123112746666,0.003605805139117661,1.7855708092044171,-0.0010797606465833547,1133.3333333333335,0.0038603262064455636,True,0.0007640937110409141,0.13962238699065158,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
48,2026-08-08T23:07:23.042247,shadow,analysis_full,silero,webrtc,False,0.0006409485940821469,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0013992353996171822,0.49369574870612665,0.47600194773373694,0.03030230284546035,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00011814033440883206,0.13987473903966596,3.282602376664133,0.9130650267894626,67.54734052033467,1405.0340845275534,0.0006907965682301211,0.0006660387755557725,4.240005483128859e-05,0.0,0.0,0.12873618476069057,0.1432083833305074,0.024966102405551003,0.012767335992835622,0.34240996049144184,89.31107702841838,0.002165829841007735,1.7469881523659214,-0.0010641991176474066,1166.6666666666667,0.004136883010317361,True,0.0007640937110409141,0.12873618476069057,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
49,2026-08-08T23:07:23.049336,shadow,analysis_full,silero,webrtc,False,0.0006268793949857354,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0014469157310901756,0.585714394695099,0.37785282598745523,0.03643277862632053,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00011922755454458335,0.12943632567849686,3.456997024919782,0.9139482823092501,67.63732235934478,1429.0216388069416,0.0008474793716102988,0.0005467211979581277,5.271516052174909e-05,0.0,0.0,0.12808035186422725,0.1377649462827192,0.01277888001885423,0.004979899975731341,0.3137001529139361,72.13294990572122,0.0022764488620189887,1.8196393011527696,-0.0011061052201635784,1100.0,0.004104838328740931,True,0.0007358897710219026,0.12808035186422725,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
50,2026-08-08T23:07:23.055048,shadow,analysis_full,silero,webrtc,False,0.0005232809344306588,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.000663680791320072,0.4911112993659194,0.4757128588275378,0.033175840299794535,,,,,,,,,,,,,,False,False,temporal_v1,False,8.32254362416338e-05,0.13778705636743216,3.0162344336390845,0.9060765827758361,64.11697449838033,1557.2162731428966,0.0003259411357894022,0.00031572148658779396,2.2018167942875974e-05,0.0,0.0,0.11871377604011209,0.12595419816305864,0.010189511168647691,0.0047423034202925055,0.30781107082885045,70.6217889829694,0.003586107825797363,1.0765401354447883,-0.0006447599404129375,1166.6666666666667,0.014398057014376046,True,0.0006812092324253172,0.11871377604011209,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
51,2026-08-08T23:07:23.061533,shadow,analysis_full,silero,webrtc,False,0.0005880799726583064,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004963680716875399,0.4808640013946716,0.47449992393459955,0.04463607265609481,,,,,,,,,,,,,,False,False,temporal_v1,False,7.376532278721452e-05,0.13778705636743216,3.287344488556543,0.8920718327971777,62.79652578225145,1693.4382756663554,0.00023868553711622764,0.00023552661225930153,2.2155921312010705e-05,0.0,0.0,0.10379718362450598,0.1074041481395323,0.007237752241417712,0.0035244139908422027,0.2622801390951087,90.4244593011801,0.002610389143559383,0.8799689351827332,-0.0005251203513969843,1633.3333333333335,0.033087045345573454,True,0.0006550001271534711,0.10379718362450598,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,
