stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_all_non_whisper,temporal_v1_raw_is_whisper,segment,0.5738558046856544,2.86922037548282,0.9411764705882353,0.11764705882352941,shared_histogram_mass,0.6222222222222222,>=,0.8,1.0,0.888888888888889,16,1,0,4,"[[16, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_is_whisper,segment,0.5738558046856544,2.86922037548282,0.9411764705882353,0.11764705882352941,shared_histogram_mass,0.6222222222222222,>=,0.8,1.0,0.888888888888889,16,1,0,4,"[[16, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_qualifying_run,segment,12.132415902140673,2.6029537831404914,0.9558823529411765,0.11764705882352941,shared_histogram_mass,6.029940119760479,>=,0.6666666666666666,1.0,0.8,15,2,0,4,"[[15, 2], [0, 4]]"
whisper,whisper_vs_all_non_whisper,confirmation_frames,segment,0.0,,0.5,1.0,shared_histogram_mass,20.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_0_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_0_is_speech,segment,0.6693284193284194,2.2055414040459396,0.7205882352941176,0.3088235294117647,shared_histogram_mass,0.6586826347305389,>=,0.4,1.0,0.5714285714285715,11,6,0,4,"[[11, 6], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_1_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_1_is_speech,segment,0.667055692055692,2.191010375633903,0.7058823529411765,0.3088235294117647,shared_histogram_mass,0.6407185628742516,>=,0.36363636363636365,1.0,0.5333333333333333,10,7,0,4,"[[10, 7], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_2_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_2_is_speech,segment,0.6293560606060605,2.7721416754449075,0.8970588235294118,0.1764705882352941,shared_histogram_mass,0.592814371257485,>=,0.6666666666666666,1.0,0.8,15,2,0,4,"[[15, 2], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_3_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,webrtc_mode_3_is_speech,segment,0.0,0.0,0.29411764705882354,0.5882352941176471,shared_histogram_mass,0.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_candidate,segment,0.5738558046856544,2.86922037548282,0.9411764705882353,0.11764705882352941,shared_histogram_mass,0.6222222222222222,>=,0.8,1.0,0.888888888888889,16,1,0,4,"[[16, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_qualifying_run,segment,12.132415902140673,2.6029537831404914,0.9558823529411765,0.11764705882352941,shared_histogram_mass,6.029940119760479,>=,0.6666666666666666,1.0,0.8,15,2,0,4,"[[15, 2], [0, 4]]"
speech,speech_vs_non_speech,is_speech,segment,0.023952095808383235,0.10253442730358843,0.7333333333333333,0.6666666666666666,shared_histogram_mass,0.04790419161676647,>=,1.0,0.5,0.6666666666666666,15,0,3,3,"[[15, 0], [3, 3]]"
speech,speech_vs_non_speech,speech_gate_open,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,comparison_speech_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,comparison_speech_is_speech,segment,0.7753349679955185,2.7188146883960154,0.8111111111111111,0.3333333333333333,shared_histogram_mass,0.6407185628742516,>=,0.5454545454545454,1.0,0.7058823529411764,10,5,0,6,"[[10, 5], [0, 6]]"
speech,speech_vs_non_speech,comparison_speech_aggressiveness,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,is_whisper,segment,0.61099410374653,2.309280402623877,0.8666666666666667,0.4666666666666666,shared_histogram_mass,0.18518518518518517,>=,0.6,1.0,0.7499999999999999,11,4,0,6,"[[11, 4], [0, 6]]"
speech,speech_vs_non_speech,whisper_processed,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,trigger,segment,0.005266739248775177,1.78448596082602,0.8333333333333334,0.33333333333333337,shared_histogram_mass,0.004545454545454545,>=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
